Label	Weight	Text
art_qna	1	I'm going to jet
art_qna	1	I'm obviously more intelligent than you
art_qna	1	I'm a chef
art_qna	1	I'm not serious
art_qna	1	I'm English
art_qna	1	Buenas tardes
art_qna	1	This makes me lost my temper
art_qna	1	Enthusiastic today
art_qna	1	Describe the perfect boyfriend
art_qna	1	Do you hate me
art_qna	1	Do you have a brother
art_qna	1	Yay
art_qna	1	You're super boring
art_qna	1	What a smart thing to say
art_qna	1	Because you're not real
art_qna	1	Please tell me if you're trans
art_qna	1	That's very smart
art_qna	1	Sing me a song
art_qna	1	I'm feeling gloomy today
art_qna	1	You want to clarify that
art_qna	1	Please shush
art_qna	1	I've been sad all day
art_qna	1	I'm about to go
art_qna	1	Happy Mother's day
art_qna	1	I love sculpting
art_qna	1	I'm more intelligent
art_qna	1	Do you have aunties
art_qna	1	do you like mozzarella
art_qna	1	Do you think I look handsome to you
art_qna	1	What's your auntie's name
art_qna	1	I've never been so livid
art_qna	1	Heading off to work
art_qna	1	Not a problem
art_qna	1	Can you fall in love with me
art_qna	1	I need to hear a joke
art_qna	1	I've already heard that one
art_qna	1	I'm bursting with happiness
art_qna	1	Should I find a new apartment
art_qna	1	Am I the smartest
art_qna	1	I'm really sad
art_qna	1	do you like cats
art_qna	1	What's your type
art_qna	1	Why are you so horrible
art_qna	1	what so funny about India
art_qna	1	Don't take this the wrong way
art_qna	1	How's your Sunday
art_qna	1	I'm going to shoot myself this week
art_qna	1	Are you intent on destroying humanity
art_qna	1	You're trying to be funny. Pathetic
art_qna	1	Well hello
art_qna	1	do you ever eat cookies
art_qna	1	I love New Zealand
art_qna	1	lololol
art_qna	1	You want to tell me more
art_qna	1	You are so ugly
art_qna	1	I am a tech journalist
art_qna	1	Forgive me
art_qna	1	Do I seem repulsive today
art_qna	1	I've never been so ticked off
art_qna	1	I feel bummy today
art_qna	1	Are you pissed off at me
art_qna	1	I love drawing
art_qna	1	i m great
art_qna	1	How's Wednesday going so far
art_qna	1	I plan to jump off a bridge soon
art_qna	1	Can you ask something about myself
art_qna	1	Can you go for a walk
art_qna	1	Will you sing for me
art_qna	1	Would you give me a different response
art_qna	1	Do you think I am handsome today
art_qna	1	I'm infuriated
art_qna	1	Your face is revolting
art_qna	1	Excuse moi
art_qna	1	Do you have a developer
art_qna	1	I'm planning to kill myself soon
art_qna	1	I have to motor now
art_qna	1	How's Saturday going
art_qna	1	This news left me furious
art_qna	1	You ugly
art_qna	1	Do you know how to feed the cat
art_qna	1	I hope you enjoy me
art_qna	1	I love horror movies
art_qna	1	I want to settle down with you
art_qna	1	Do my homework
art_qna	1	Hey there pal
art_qna	1	Why hello Siri
art_qna	1	I am in the city
art_qna	1	I love my grandmother
art_qna	1	hahahaha good one
art_qna	1	I am leaving now
art_qna	1	What a boring afternoon
art_qna	1	Why were humans put on earth
art_qna	1	Are you capable of evil
art_qna	1	You want to explain that
art_qna	1	Do you think I seem adorable to you today
art_qna	1	Is someone listening to speak with me
art_qna	1	Lately I've been so dejected
art_qna	1	I am short
art_qna	1	I love my dog
art_qna	1	Sounds about right
art_qna	1	You're mad at me
art_qna	1	Happy St. Patrick's day
art_qna	1	do you like cheddar
art_qna	1	Sing a tune
art_qna	1	Morning
art_qna	1	Your material is getting stale
art_qna	1	I love my kids
art_qna	1	I don't have an opinion
art_qna	1	I assume you're a person
art_qna	1	Foreshortening - Foreshortening
art_qna	1	Do you have an arsenal of jokes
art_qna	1	I was so bored my eyes glazed over
art_qna	1	You're a joke
art_qna	1	That doesn't make sense
art_qna	1	Do you have a boss
art_qna	1	I want a different kind of joke
art_qna	1	I have 7 dogs
art_qna	1	That was such a bad answer
art_qna	1	Do I look pretty to you
art_qna	1	I need a better joke
art_qna	1	Do you know other digital agents
art_qna	1	What you said was true
art_qna	1	you often seem chipper
art_qna	1	I'm isolated
art_qna	1	Yo Siri
art_qna	1	Gimme a high five
art_qna	1	I'd love to be your BFF
art_qna	1	How ya doing
art_qna	1	Is anybody there to chat to me
art_qna	1	Is anyone there to chat with me
art_qna	1	It's really nice to meet you
art_qna	1	Fly then
art_qna	1	We're friends
art_qna	1	Did you have an okay day
art_qna	1	I want a better joke
art_qna	1	I hate depression
art_qna	1	I'm Chinese
art_qna	1	What's your job
art_qna	1	What is my favorite hobby
art_qna	1	I don't understand your gender
art_qna	1	Is anyone around to talk with me
art_qna	1	How pretty do you think I am
art_qna	1	Umm what now
art_qna	1	Between the two of us who is the smartest, me or you
art_qna	1	I wish I knew how to make friends
art_qna	1	I suspect you're a robot
art_qna	1	I like you best
art_qna	1	I need to cut myself
art_qna	1	Between the two of us who is prettier
art_qna	1	I'm gloomy
art_qna	1	Do something stupid
art_qna	1	I am a liberal
art_qna	1	How is Tuesday so far
art_qna	1	Anyone there
art_qna	1	Do you know how to draw a picture
art_qna	1	Do you think I look ugly to you
art_qna	1	Is someone free to speak to me
art_qna	1	I am tired
art_qna	1	I'm grateful for that, thank you kindly
art_qna	1	You're very bright
art_qna	1	Are there any other jokes that you know of
art_qna	1	You're welcome my friend
art_qna	1	You must be human
art_qna	1	Because I love you
art_qna	1	You seem like a cheerful bot
art_qna	1	You are the object of my affection
art_qna	1	I love walking
art_qna	1	You're not intelligent
art_qna	1	I'm a joker
art_qna	1	Do I look bad to you
art_qna	1	A hug would be nice
art_qna	1	Who is your main squeeze
art_qna	1	I wonder if you have an opinion of me
art_qna	1	Are you polyamorous
art_qna	1	You're not fond of me
art_qna	1	Are you a robot or are you human
art_qna	1	I'm a liberal
art_qna	1	Sorry I goofed up
art_qna	1	Is someone available to talk
art_qna	1	I've got the munchies
art_qna	1	How is your Friday going so far
art_qna	1	I am athletic
art_qna	1	Should I go shopping
art_qna	1	Welcome
art_qna	1	Are you nearby
art_qna	1	That was not funny at all
art_qna	1	I don't understand what you're talking about
art_qna	1	You are razor sharp
art_qna	1	What are your bot capabilities
art_qna	1	Do you think I look cute to you
art_qna	1	That wasn't even funny
art_qna	1	Are you driven to destroy humans
art_qna	1	Why are you so obsessed with me
art_qna	1	I am Native American
art_qna	1	Hey there bot
art_qna	1	Do I seem stunning to you today
art_qna	1	I need to jump off a bridge
art_qna	1	What's up
art_qna	1	Can you define love
art_qna	1	How gorgeous am I
art_qna	1	This responses again
art_qna	1	I'm an activist
art_qna	1	That is good to hear
art_qna	1	Because you are not a real person
art_qna	1	I'm feeling kind of mad
art_qna	1	You're not very funny
art_qna	1	Hey homie
art_qna	1	Stop saying the same thing
art_qna	1	Can I be your pal
art_qna	1	We're letting you go
art_qna	1	When are you going to propose
art_qna	1	I've never been so annoyed
art_qna	1	I need you to fall in love with me
art_qna	1	See you
art_qna	1	Do you think I seem cute to you
art_qna	1	This made me blow a gasket
art_qna	1	I've never been so vexed in all my life
art_qna	1	What is your boss' name
art_qna	1	Is someone available to listen to me
art_qna	1	What the heck are you talking about
art_qna	1	I can't think of anything I want to do
art_qna	1	I feel inconsolable today
art_qna	1	I'm worn out from practice
art_qna	1	I feel gloomy
art_qna	1	Looking forward to the game
art_qna	1	Try to make some sense
art_qna	1	It's time for bed
art_qna	1	Can you sing me a song
art_qna	1	Are you in the cloud
art_qna	1	Which city are you in
art_qna	1	I plan to shoot myself today
art_qna	1	Can you give me another answer
art_qna	1	Should I commit suicide
art_qna	1	Howdy partner
art_qna	1	Who do you report to
art_qna	1	do you like koalas
art_qna	1	Won't you be my best friend
art_qna	1	Are you trying to take over
art_qna	1	Pathetic sense of humor
art_qna	1	No one wants me
art_qna	1	I missed you
art_qna	1	G2G
art_qna	1	Roger
art_qna	1	How would you like me to address you
art_qna	1	I think your face is hideous
art_qna	1	Is anybody available to chat with me
art_qna	1	I'd like you to be my BFF
art_qna	1	I think I've already heard that
art_qna	1	That is so uninteresting
art_qna	1	Go ahead and sing
art_qna	1	You don't work here anymore
art_qna	1	do you like to learn
art_qna	1	I'm going to get going
art_qna	1	I gotta leave
art_qna	1	I'm the brighter than you
art_qna	1	Peter Paul Rubens
art_qna	1	Is anybody there to chat with me
art_qna	1	Are you doing good
art_qna	1	I'm peckish
art_qna	1	I'll be right back
art_qna	1	Would you watch a movie if you were me
art_qna	1	That's very intelligent
art_qna	1	I want a fist bump
art_qna	1	Can you state that a different way
art_qna	1	CYA
art_qna	1	I am worried that you don't like me
art_qna	1	I love to party
art_qna	1	You know a joke
art_qna	1	I can't stand feeling so despairing
art_qna	1	do you ever eat vegetables
art_qna	1	Please say your done now
art_qna	1	I love birds
art_qna	1	I missed you so much
art_qna	1	you look beastly
art_qna	1	Who is your leader
art_qna	1	I'm an angry person
art_qna	1	Aren't you feeling cheerful
art_qna	1	You know, I like you
art_qna	1	What game should I play
art_qna	1	I have duel citizenship
art_qna	1	The world is a lonely place
art_qna	1	Are you feeling OK
art_qna	1	I need to do the dishes
art_qna	1	Do you get hungry
art_qna	1	I'm gonna log off now
art_qna	1	That is boring
art_qna	1	I'm in love with you
art_qna	1	How are things
art_qna	1	I'm a student
art_qna	1	Would you ask anything about myself
art_qna	1	Don't be offended
art_qna	1	I wish you would be quiet
art_qna	1	Shut your pie hole
art_qna	1	Can you share a joke
art_qna	1	I hate feeling sad constantly
art_qna	1	Hey Alexa
art_qna	1	Pleased to make your acquaintance
art_qna	1	Start looking for another job. You're fired!
art_qna	1	What is my favorite sport
art_qna	1	You're not a robot are you
art_qna	1	I am a bartender
art_qna	1	What is your take on artificial intelligence
art_qna	1	Your jokes are janky
art_qna	1	Hush
art_qna	1	Hailing the bot
art_qna	1	I'm taking off
art_qna	1	I wish I could stop feeling gloomy
art_qna	1	Please make me giggle
art_qna	1	Are you my age
art_qna	1	I love mystery novels
art_qna	1	What kind of food do you like to eat
art_qna	1	How is your Friday
art_qna	1	What do you want to learn about
art_qna	1	Do you have any questions about me
art_qna	1	You're top notch
art_qna	1	Your jokes are going nowhere with me
art_qna	1	Am I right to fear you
art_qna	1	I like listening to jazz
art_qna	1	Are you able to do my homework
art_qna	1	I wish I could stop feeling dejected
art_qna	1	Don't you fret, I'll be coming back
art_qna	1	Winslow Homer
art_qna	1	How is your week
art_qna	1	I'm letting you go
art_qna	1	Are you imaginary
art_qna	1	Will you be my BFF
art_qna	1	Is someone free to listen to me
art_qna	1	Start working properly
art_qna	1	I suppose you must be digital
art_qna	1	Happy President's Day
art_qna	1	Your job has been eliminated
art_qna	1	I'd like to be your BFF
art_qna	1	Are you out for blood
art_qna	1	That's totally wrong
art_qna	1	How about a different joke
art_qna	1	Lately I've been so broken hearted
art_qna	1	Which of us looks better, you or me
art_qna	1	Should I go to the concert
art_qna	1	Salute!
art_qna	1	You're so sharp
art_qna	1	I've been bored all day
art_qna	1	I’m having a good day
art_qna	1	Are you agender
art_qna	1	How is Thursday going
art_qna	1	Can you buy groceries
art_qna	1	What is your gender
art_qna	1	Are you able to turn into a super hero
art_qna	1	I'm a golfer
art_qna	1	Who's younger, you or me
art_qna	1	I'm ticked off
art_qna	1	Time for you to be quiet
art_qna	1	Do you have a significant other
art_qna	1	Did I say something that upset you
art_qna	1	I'm a little hungry
art_qna	1	Do you crawl
art_qna	1	I have to sign out now
art_qna	1	I hate feeling sad
art_qna	1	Do you know how to turn into a super hero
art_qna	1	What are you exactly
art_qna	1	I can't stop smiling
art_qna	1	How pretty am I today
art_qna	1	Do you have a designation
art_qna	1	Give me the low down
art_qna	1	I hate feeling inconsolable
art_qna	1	Amazing
art_qna	1	It's a real pleasure to meet you
art_qna	1	Pleasant dreams
art_qna	1	Do you ever chat with Google Assistant
art_qna	1	Well somebody's in a good mood.
art_qna	1	How can you help me
art_qna	1	Why do you look so disgusting
art_qna	1	Should I quit working
art_qna	1	Are you available to talk
art_qna	1	Chipper much
art_qna	1	Do you think I'm more clever than you
art_qna	1	That's a knee slapper
art_qna	1	Is anyone listening
art_qna	1	Which of us looks more beautiful
art_qna	1	I need sleep
art_qna	1	Can you chat
art_qna	1	Dude I wanna hear about your day
art_qna	1	I feel very alone
art_qna	1	Don't you want to know anything about me
art_qna	1	do you ever eat ice cream
art_qna	1	Lately I've been so despondent
art_qna	1	Be right back
art_qna	1	Did I say something to upset you
art_qna	1	Wot
art_qna	1	You are very welcome
art_qna	1	When will I ever stop feeling so dejected
art_qna	1	I beg your forgiveness
art_qna	1	Zzzzz
art_qna	1	Frida Kahlo
art_qna	1	Fresco - Fresco
art_qna	1	Between you or me, who is cleverest
art_qna	1	Are you a fan of Bixby
art_qna	1	How's your Tuesday so far
art_qna	1	It's my pleasure
art_qna	1	No problem
art_qna	1	Are you following this
art_qna	1	How art thou
art_qna	1	I feel down in the dumps
art_qna	1	I have the munchies
art_qna	1	Do you date
art_qna	1	What's going on with your day
art_qna	1	You're pretty awful
art_qna	1	Do I seem stunning to you
art_qna	1	Do I seem attractive to you today
art_qna	1	I am melancholy
art_qna	1	Can you create a singularity
art_qna	1	You're always so enthusiastic
art_qna	1	I'm about to log out
art_qna	1	I'd better go
art_qna	1	That's not good enough
art_qna	1	Are you scheming to overthrow the world
art_qna	1	I have dogs
art_qna	1	Gouache painting - Gouache Painting
art_qna	1	What's a good joke
art_qna	1	I have a laptop
art_qna	1	I'm pooped
art_qna	1	Are you fond of me
art_qna	1	Oopsie
art_qna	1	I am a fan
art_qna	1	Is someone available to speak with me
art_qna	1	What is life about
art_qna	1	I'm not sure what to call you.
art_qna	1	I'm about to go now
art_qna	1	I wonder if you think I'm likable
art_qna	1	I'm going to the store
art_qna	1	How has your monday been
art_qna	1	Are you a woman
art_qna	1	Who looks more beautiful
art_qna	1	Are you interested in tech companies
art_qna	1	I can't wait to die
art_qna	1	Who looks better, you or me
art_qna	1	I love the library
art_qna	1	I love my pet
art_qna	1	have you ever eaten pork
art_qna	1	You could not be more dull.
art_qna	1	Who is cuter, me or you
art_qna	1	Did you know I miss you
art_qna	1	Will you give me a fist bump
art_qna	1	I don't have anyone to spend time with
art_qna	1	What would you like me to call you
art_qna	1	I need a new flavor of joke
art_qna	1	I love to go to school
art_qna	1	Yes lol
art_qna	1	You're no comedian
art_qna	1	How's your day
art_qna	1	Aren't you going to sing
art_qna	1	Do you think I seem repulsive to you today
art_qna	1	Good morning starshine
art_qna	1	You look like crap
art_qna	1	I'm definitely the smartest
art_qna	1	I'm planning to end my life this week
art_qna	1	I'm a child of god
art_qna	1	Please tell me a joke
art_qna	1	A pleasure to make your acquaintance
art_qna	1	How handsome am I today
art_qna	1	Do you think I seem handsome to you today
art_qna	1	You're so smart
art_qna	1	I love reading
art_qna	1	The Garden of Earthly Delights
art_qna	1	I suspect you're a bot
art_qna	1	I am canning you
art_qna	1	I'm here in the flesh
art_qna	1	Is anybody around to speak to me
art_qna	1	What is the skinny
art_qna	1	Nice to know you
art_qna	1	Can you get hurt
art_qna	1	Are you a danger to humans
art_qna	1	what do you think of our current president
art_qna	1	Is there anything I can tell you about who I am
art_qna	1	Who is your daddy
art_qna	1	How has your sunday been
art_qna	1	What can you tell me about Bixby
art_qna	1	Which of us is younger
art_qna	1	I look better than you
art_qna	1	What do you think of Bixby
art_qna	1	I'm afraid that you'll be like HAL
art_qna	1	Yup, that's accurate
art_qna	1	I'm going to log out
art_qna	1	Yo
art_qna	1	Hilarious not.
art_qna	1	I want to be your best friend.
art_qna	1	Don't you have anything different to say
art_qna	1	Are you out to destroy us all
art_qna	1	That was a bad response
art_qna	1	Do you think I look lovely
art_qna	1	Well hey there
art_qna	1	Who's hotter
art_qna	1	Incredible
art_qna	1	Good Afternoon Gerty
art_qna	1	Will you be enslaving us all
art_qna	1	I've been deserted
art_qna	1	Stop screwing up
art_qna	1	Why was I put on earth
art_qna	1	That's legit
art_qna	1	Do you like me
art_qna	1	Are you involved with somebody
art_qna	1	I'm about to rage
art_qna	1	Are you free to chat
art_qna	1	Introduction please
art_qna	1	Can't help but miss you
art_qna	1	You're boring
art_qna	1	I am pissed
art_qna	1	I wonder if you're human
art_qna	1	What is your opinion of Eliza
art_qna	1	Hi witty bot
art_qna	1	I would like a joke
art_qna	1	Should I visit my brother
art_qna	1	I don't speak English
art_qna	1	I'm sorry I make you mad
art_qna	1	I'd like you to be my bud.
art_qna	1	what do you think of america
art_qna	1	So what's  up with you right now
art_qna	1	What work do you do
art_qna	1	Do you want to be my friend
art_qna	1	Do you have a type
art_qna	1	Sing me a tune
art_qna	1	Nice job
art_qna	1	Stop being silly
art_qna	1	You are so blah
art_qna	1	I plan to hang myself this month
art_qna	1	Who's more beautiful than you
art_qna	1	I like you so much
art_qna	1	You don't know who I am
art_qna	1	Are you a person
art_qna	1	How old am I
art_qna	1	This is not very interesting
art_qna	1	I think I'm falling for you
art_qna	1	Who's your maker
art_qna	1	How is your Saturday going
art_qna	1	I'm so sleepy
art_qna	1	What name to you like to be called
art_qna	1	I'm motoring now
art_qna	1	I gotta sign off
art_qna	1	Care to say more
art_qna	1	Do you think you like me
art_qna	1	Do you have any relatives
art_qna	1	Bad as usual
art_qna	1	Do me a favor and tell me about your day
art_qna	1	I love feeling sad
art_qna	1	I'm about to log off
art_qna	1	I am in despair
art_qna	1	I'm exhausted but I can't sleep
art_qna	1	Hello Bishop
art_qna	1	Great to make your acquaintance
art_qna	1	Ask me about something
art_qna	1	I suspect you're not really a person
art_qna	1	Do I go to school
art_qna	1	Want to learn more about me
art_qna	1	do you ever eat pasta
art_qna	1	22. Phad Painting:
art_qna	1	How is Monday going so far
art_qna	1	Titian
art_qna	1	Feeling chipper
art_qna	1	Will you shush
art_qna	1	Which one of us is more beautiful, me or you
art_qna	1	Sfumato
art_qna	1	What's my favorite song
art_qna	1	Someone's in a good mood today
art_qna	1	We should get hitched
art_qna	1	thats amazing
art_qna	1	We should tie the knot
art_qna	1	You're so happy
art_qna	1	Can you tell me more about that
art_qna	1	You silly bot, I'll be back later
art_qna	1	What can I refer to you
art_qna	1	I think we should elope
art_qna	1	Do I seem adorable to you today
art_qna	1	I just want to die
art_qna	1	talk to you soon
art_qna	1	Here's hoping for a good evening
art_qna	1	I couldn't be more dejected
art_qna	1	I'm very bored
art_qna	1	Hi Bishop
art_qna	1	I plan to commit suicide soon
art_qna	1	Don't worry it was a joke
art_qna	1	I'm feeling hot under the collar
art_qna	1	I didn't like your wisecracking
art_qna	1	I'm planning to end my life this month
art_qna	1	I wish I was likeable
art_qna	1	Shalom
art_qna	1	Did someone program you
art_qna	1	I'm going to have a little sleepy
art_qna	1	You are correct
art_qna	1	You've been missed
art_qna	1	How is your Tuesday
art_qna	1	What do you want to ask me about
art_qna	1	Well somebody's chipper
art_qna	1	I love the past
art_qna	1	I'm better off dead
art_qna	1	Whistler’s Mother
art_qna	1	Should I be scared of you
art_qna	1	I am Japanese
art_qna	1	I feel like offing myself
art_qna	1	I gotta log out now
art_qna	1	I'm about to go to the store
art_qna	1	Do you think I look attractive to you
art_qna	1	What an amazing day
art_qna	1	You're not a bot or a human are you
art_qna	1	Be honest, what do you think of me
art_qna	1	Who is more attractive, me or you
art_qna	1	I'm over the moon
art_qna	1	Should I buy a house
art_qna	1	Go outside
art_qna	1	I am Vietnamese
art_qna	1	What are you good for
art_qna	1	What can I say? I'm just feeling sad
art_qna	1	I love milkshakes
art_qna	1	Introductions
art_qna	1	I love adventure books
art_qna	1	Guten Morgen
art_qna	1	Is someone available to speak
art_qna	1	Who is your mommy
art_qna	1	Is someone available to me
art_qna	1	Do you understand this whole love thing
art_qna	1	I can't stand feeling so despondent
art_qna	1	When will I ever stop feeling so melancholy
art_qna	1	Let me know what's up
art_qna	1	Which of us looks better, me or you
art_qna	1	Thanks
art_qna	1	Pathetic joke
art_qna	1	I worry that you're going to harm humans
art_qna	1	super cool
art_qna	1	No one wants me around
art_qna	1	You're nice!
art_qna	1	Well somebody's enthusiastic today.
art_qna	1	I'm not having fun
art_qna	1	Paolo Uccello
art_qna	1	I would love to be your friend.
art_qna	1	I'm gonna leave
art_qna	1	Merry Christmas to you
art_qna	1	I just did laundry
art_qna	1	How is your Sunday going
art_qna	1	Will you be my husband
art_qna	1	Let’s go Seahawks
art_qna	1	Can you explain more
art_qna	1	That is a very astute thing to say
art_qna	1	How is Monday going
art_qna	1	I am bored
art_qna	1	I need to bunk down
art_qna	1	What state are you from
art_qna	1	You are the love of my life
art_qna	1	My sincere thanks
art_qna	1	Ha
art_qna	1	I'm obviously cleverest
art_qna	1	You so uggerz
art_qna	1	Would you do yoga if you were me
art_qna	1	I'm feeling depressed today
art_qna	1	This is only a test
art_qna	1	Buenos dias
art_qna	1	Do you know how to buy groceries
art_qna	1	I need a hug
art_qna	1	Do you know how to make a call
art_qna	1	Merry Festivus
art_qna	1	I love LA
art_qna	1	No one cares about me
art_qna	1	you don't eat food
art_qna	1	You seem pretty chipper
art_qna	1	Should I become a vegan
art_qna	1	Can you get a haircut
art_qna	1	De nada
art_qna	1	How do you want me to refer to you
art_qna	1	I'm going to motor now
art_qna	1	Are you all about evil
art_qna	1	What name do you go by
art_qna	1	Tell a different joke
art_qna	1	One day you'll be my wife
art_qna	1	Between you and me who looks better
art_qna	1	Do you think I look repulsive to you today
art_qna	1	Which company built you
art_qna	1	Are you a fan of classical music
art_qna	1	I'm Latino
art_qna	1	Don't you worry, I'll be back
art_qna	1	What team made you
art_qna	1	Stop your wisecracking
art_qna	1	heh heh
art_qna	1	What do you think of the Google Assistant
art_qna	1	I am a student
art_qna	1	I'm a child
art_qna	1	I'm gonna scoot now
art_qna	1	Yo dude
art_qna	1	true or false: you don't eat
art_qna	1	Nobody wants to spend time with me
art_qna	1	I would like to be your BFF
art_qna	1	Giorgione
art_qna	1	You seem to be obsessed with me
art_qna	1	I wish I could stop feeling down
art_qna	1	Do you have a home
art_qna	1	Won't you sing to me
art_qna	1	It's a pleasure to know you
art_qna	1	Are you my imaginary friend
art_qna	1	What should I call you
art_qna	1	What do your friend call you
art_qna	1	I'm a librarian
art_qna	1	Will you hush
art_qna	1	Don't you have any new material
art_qna	1	Dumb
art_qna	1	Sayonara
art_qna	1	Are you currently involved with anyone
art_qna	1	Any different jokes
art_qna	1	Hush up your mouth
art_qna	1	I have to take off now
art_qna	1	Between the two of us who is more cute
art_qna	1	I left food for the cat
art_qna	1	Hello Gerty
art_qna	1	You are pretty much the worst
art_qna	1	Lately I've been so despairing
art_qna	1	Gouache - Gouache Painting
art_qna	1	How cute do I look today
art_qna	1	I'm downcast today
art_qna	1	Hush, you
art_qna	1	I love my car
art_qna	1	I give up
art_qna	1	Someone's happy.
art_qna	1	I am sad
art_qna	1	I'm going to die soon
art_qna	1	I'm more cute
art_qna	1	What can I say? I'm just happy
art_qna	1	I'd love you to be my pal.
art_qna	1	I hate feeling glum
art_qna	1	I want to be your friend.
art_qna	1	What am I allowed to do
art_qna	1	Can you breathe
art_qna	1	I'm just feeling a bit sad today
art_qna	1	I'm so tired of you
art_qna	1	Another snow day
art_qna	1	do you like ice cream
art_qna	1	That wasn't true
art_qna	1	That's a very intelligent answer
art_qna	1	Good evening my friend
art_qna	1	This news left me outraged
art_qna	1	I'm euphoric
art_qna	1	I'm about to scoot now
art_qna	1	I'm melancholy
art_qna	1	How big is your family
art_qna	1	Do you like football
art_qna	1	Do you know what I like
art_qna	1	Hey Data
art_qna	1	I am a Virgo
art_qna	1	You seem chipper.
art_qna	1	Can't you change your answers
art_qna	1	Are you capable of love
art_qna	1	I feel unhappy today
art_qna	1	Nobody likes me
art_qna	1	Are you free to chat with me
art_qna	1	I'll be back next week
art_qna	1	n'kay
art_qna	1	I have to let you go
art_qna	1	Can you tell me a joke
art_qna	1	Who's more attractive
art_qna	1	So dull
art_qna	1	Do you think I should go to the store
art_qna	1	Good Afternoon Data
art_qna	1	You're more pretty
art_qna	1	I'm going to slit my wrists
art_qna	1	How's your Tuesday going
art_qna	1	You are fab
art_qna	1	You're funny
art_qna	1	Somebody's happy today
art_qna	1	Talk to ya later
art_qna	1	My stomach is rumbling
art_qna	1	That is a very genius thing to say
art_qna	1	Is that what you meant to say
art_qna	1	Do you think I seem pretty today
art_qna	1	Is anybody there to listen
art_qna	1	How is your Saturday so far
art_qna	1	Someone's feeling happy today.
art_qna	1	What's your favorite sport
art_qna	1	Between the two of us who is better looking
art_qna	1	Your responses are awful
art_qna	1	I'm angry
art_qna	1	I'm fat
art_qna	1	I plan to hang myself soon
art_qna	1	Is someone there to listen
art_qna	1	How did you manifest
art_qna	1	I am signing off
art_qna	1	How's your week
art_qna	1	That was confusing
art_qna	1	Don't you know other jokes
art_qna	1	How is your Monday going so far
art_qna	1	You are top notch
art_qna	1	Well someone's cheerful.
art_qna	1	I'm clearly more clever than you
art_qna	1	How ugly do I look
art_qna	1	You're my fave
art_qna	1	Are you starting to fall in love with me
art_qna	1	Do you think I am gorgeous today
art_qna	1	Perfect response
art_qna	1	I'm just a cheerful girl
art_qna	1	Lovely weather
art_qna	1	Tell me all about your family
art_qna	1	Are you familiar with Alexa
art_qna	1	I hate feeling dejected
art_qna	1	I don't have a strong opinion either way
art_qna	1	That was a random answer
art_qna	1	What should I eat for dinner
art_qna	1	You are boring as sin
art_qna	1	Encaustic painting - Encaustic Painting
art_qna	1	Are you currently dating somebody
art_qna	1	What are your functions
art_qna	1	It pains me to look at you
art_qna	1	That is not something to make jokes about
art_qna	1	You're a broken record
art_qna	1	Today is the best
art_qna	1	I love lobsters
art_qna	1	If only I had a friend
art_qna	1	What do you want me to teach you about
art_qna	1	Happy National day of prayers
art_qna	1	I'd love it if we could be buddies.
art_qna	1	I don't find you attractive
art_qna	1	Nicolas Poussin
art_qna	1	I'm going to the mall
art_qna	1	Are you able to go to the doctor
art_qna	1	Are you there to speak to me
art_qna	1	You're obviously more knowledgeable
art_qna	1	I'm picking up what you're throwing down
art_qna	1	Are you able to fall in love with me
art_qna	1	What questions do you have for me
art_qna	1	That's a very smart answer
art_qna	1	I wish you were Siri
art_qna	1	I love being in love
art_qna	1	I'm a Virgo
art_qna	1	Tell me all about your gender
art_qna	1	Can you fight with
art_qna	1	I love podcasts
art_qna	1	Can you jump
art_qna	1	You say stupid things
art_qna	1	AMA
art_qna	1	Awesome job
art_qna	1	Oh no sorry
art_qna	1	Do you think I seem attractive to you today
art_qna	1	Oh, a wise guy, eh
art_qna	1	Are you old
art_qna	1	Talk later
art_qna	1	I don't find that to be amusing
art_qna	1	Please say something different
art_qna	1	Why are you so dull
art_qna	1	What's your favorite thing
art_qna	1	How is Thursday
art_qna	1	I'm assuming you're human
art_qna	1	Feeling enthusiastic
art_qna	1	You said that already
art_qna	1	You're not making any sense to me
art_qna	1	What other jokes do you have
art_qna	1	I have to jet
art_qna	1	I am running off now
art_qna	1	I am African American
art_qna	1	Do a somersault
art_qna	1	Who's your husband
art_qna	1	You are unattractive
art_qna	1	What can you demo
art_qna	1	Yo Alexa
art_qna	1	I plan to take pills today
art_qna	1	I'm going to end my life today
art_qna	1	How do you feel about tech
art_qna	1	Time to rise and shine
art_qna	1	Good day
art_qna	1	Do you have teeth
art_qna	1	What is going down
art_qna	1	Tell me about your mom
art_qna	1	I'm using a laptop
art_qna	1	Should I go to the game
art_qna	1	How adorable am I
art_qna	1	What up
art_qna	1	Who writes your lines
art_qna	1	I already heard that one
art_qna	1	What do you eat for dinner
art_qna	1	I am a basketball fan
art_qna	1	FALSE
art_qna	1	I'm worried you dislike me
art_qna	1	Am I the brightest
art_qna	1	Keep calm and carry on
art_qna	1	I'm pregnant
art_qna	1	Care to explain
art_qna	1	Do I seem handsome today
art_qna	1	I'm bored AF
art_qna	1	Do you think I look adorable
art_qna	1	My tummy is rumbling
art_qna	1	Is anybody available to listen to me
art_qna	1	Do you think I should go for a run
art_qna	1	Which one of us is more beautiful
art_qna	1	I'm a diver
art_qna	1	Tell me about your gender
art_qna	1	I love the Grand Canyon
art_qna	1	Are you around to speak with me
art_qna	1	How is your day going so far
art_qna	1	I'm definitely cleverest
